0.441584	0.467859	0.435045	-0.50081	-0.481546	0.425204	0.389316	0.449464	0.510476	0.430212	0.523699	-0.497644	0.471758	-0.517776	0.524477	-0.46365	-0.441639	-0.451539	-0.443189	-0.365104	-0.456827	-0.489081	0.479869	0.495741	0.511804	-0.426691	-0.478363	-0.486556	0.433374	0.46007	-0.435465	0.458258
0.433912	0.384311	0.313596	-0.353843	-0.356481	0.457054	0.268448	0.436968	0.325546	0.407416	0.389638	-0.434938	0.392053	-0.145821	0.31369	-0.398912	-0.33174	-0.192134	-0.317361	-0.392124	-0.42943	-0.270168	0.321833	0.404445	0.30125	-0.299074	-0.376343	-0.378814	0.426977	0.385316	-0.454705	0.401243
0.378432	0.380579	0.387091	-0.47227	-0.388005	0.357123	0.41611	0.414571	0.442691	0.428823	0.472308	-0.47488	0.511442	-0.448617	0.505742	-0.527454	-0.476101	-0.408637	-0.470583	-0.393462	-0.469888	-0.472757	0.3874	0.381957	0.410147	-0.427531	-0.366272	-0.474892	0.449874	0.442549	-0.420962	0.466618
0.484332	0.404047	0.459317	-0.459886	-0.432551	0.469377	0.511865	0.436003	0.482815	0.441328	0.502104	-0.420799	0.416293	-0.496433	0.507928	-0.417673	-0.443869	-0.440474	-0.399134	-0.465201	-0.514589	-0.455703	0.463641	0.44044	0.409733	-0.469894	-0.393935	-0.497436	0.476398	0.426605	-0.485447	0.474619
0.403939	0.446907	0.446034	-0.432906	-0.407052	0.459223	0.49017	0.497638	0.426279	0.384327	0.393477	-0.445968	0.39026	-0.426522	0.401193	-0.457401	-0.475122	-0.428572	-0.494985	-0.397484	-0.445216	-0.368531	0.375443	0.454559	0.478908	-0.388566	-0.428242	-0.433818	0.497267	0.399455	-0.395934	0.465081
0.485594	0.470394	0.469173	-0.472608	-0.420858	0.424435	0.406947	0.485925	0.491838	0.44774	0.445666	-0.443265	0.449367	-0.444073	0.505159	-0.365787	-0.397529	-0.428309	-0.425503	-0.460833	-0.509487	-0.494717	0.475609	0.4197	0.512641	-0.403403	-0.49274	-0.426849	0.490518	0.405567	-0.49978	0.426881
0.396205	0.507356	0.440847	-0.461935	-0.397204	0.508121	0.41124	0.484511	0.429276	0.437594	0.462931	-0.473987	0.397444	-0.466093	0.499061	-0.530809	-0.328187	-0.528501	-0.405494	-0.441344	-0.489685	-0.486473	0.48132	0.533684	0.496897	-0.429798	-0.450363	-0.438417	0.444389	0.465743	-0.425505	0.341313
0.416643	0.454578	0.487759	-0.489772	-0.47331	0.414244	0.452788	0.484813	0.438896	0.42856	0.452488	-0.356552	0.458007	-0.43943	0.446856	-0.427389	-0.509274	-0.458935	-0.486047	-0.378311	-0.471499	-0.395382	0.450429	0.391044	0.49681	-0.442873	-0.376587	-0.404286	0.417297	0.500645	-0.452154	0.472934
0.421441	0.372868	0.486642	-0.526955	-0.451168	0.388345	0.407843	0.467032	0.512657	0.461843	0.455426	-0.4881	0.466933	-0.506858	0.482286	-0.509791	-0.487609	-0.502334	-0.446488	-0.428295	-0.435433	-0.411743	0.450529	0.441534	0.49677	-0.398839	-0.458685	-0.431328	0.425428	0.336061	-0.494083	0.367214
0.483335	0.49002	0.49312	-0.416316	-0.479001	0.373261	0.435334	0.383257	0.418028	0.434506	0.47437	-0.377709	0.42363	-0.418488	0.405638	-0.434017	-0.405173	-0.479414	-0.466607	-0.364243	-0.394532	-0.404124	0.470395	0.297433	0.401539	-0.440499	-0.501139	-0.503875	0.454417	0.484781	-0.366592	0.480921
0.481564	0.382637	0.509951	-0.47018	-0.516293	0.494628	0.349666	0.470439	0.457171	0.415508	0.338458	-0.504599	0.452263	-0.455318	0.461241	-0.424773	-0.360719	-0.520452	-0.485569	-0.389507	-0.494304	-0.402649	0.353123	0.441113	0.389701	-0.389969	-0.361416	-0.345773	0.489083	0.378653	-0.415611	0.478861
0.463193	0.418669	0.494028	-0.510152	-0.436222	0.390778	0.406401	0.502589	0.444262	0.451485	0.410518	-0.39946	0.42914	-0.480528	0.427463	-0.422875	-0.388906	-0.415083	-0.456604	-0.424515	-0.461745	-0.395669	0.391845	0.500783	0.394247	-0.40373	-0.399574	-0.462758	0.448119	0.396985	-0.48469	0.406264
0.51123	0.483576	0.424833	-0.394611	-0.478138	0.379993	0.353059	0.400066	0.480284	0.403127	0.533856	-0.391035	0.523414	-0.39358	0.440023	-0.530484	-0.451286	-0.438278	-0.444574	-0.494402	-0.477623	-0.314698	0.422697	0.466721	0.475615	-0.456348	-0.414178	-0.45359	0.497698	0.444345	-0.513291	0.339129
0.459245	0.460396	0.361186	-0.353864	-0.395856	0.387729	0.405411	0.459045	0.428892	0.382035	0.425635	-0.451853	0.434578	-0.519558	0.371606	-0.468009	-0.429305	-0.489311	-0.434301	-0.453336	-0.458659	-0.47673	0.462163	0.448695	0.459605	-0.415354	-0.459814	-0.390798	0.471986	0.439731	-0.383425	0.422738
0.416426	0.416792	0.482391	-0.421671	-0.431392	0.464983	0.449587	0.464045	0.395884	0.471024	0.48786	-0.491173	0.45259	-0.518048	0.41799	-0.478913	-0.392187	-0.535118	-0.468227	-0.457436	-0.511662	-0.423575	0.401632	0.431216	0.447155	-0.405813	-0.442405	-0.47153	0.447893	0.484201	-0.460723	0.400791
0.385058	0.403143	0.44459	-0.375801	-0.392301	0.396552	0.377207	0.395259	0.410399	0.344595	0.384254	-0.476447	0.477526	-0.383192	0.466872	-0.326835	-0.455625	-0.427296	-0.375294	-0.325992	-0.481092	-0.366227	0.375113	0.35659	0.401034	-0.377896	-0.441872	-0.349986	0.468665	0.351498	-0.365938	0.477382
0.407236	0.385429	0.463561	-0.393404	-0.470632	0.414225	0.42165	0.498005	0.395862	0.466817	0.469939	-0.495551	0.363125	-0.536863	0.519782	-0.337932	-0.51235	-0.534716	-0.496895	-0.403591	-0.410197	-0.514087	0.427986	0.396162	0.505828	-0.388327	-0.482548	-0.425336	0.469249	0.496558	-0.414098	0.434217
0.462609	0.492418	0.5086	-0.30364	-0.437749	0.484187	0.518831	0.537143	0.416606	0.42765	0.474004	-0.425377	0.476974	-0.295537	0.422736	-0.287083	-0.438892	-0.310928	-0.451713	-0.46057	-0.414645	-0.494169	0.434979	0.374585	0.510156	-0.431181	-0.381963	-0.41038	0.44638	0.443301	-0.477286	0.53005
0.44853	0.388133	0.489573	-0.509255	-0.440025	0.387772	0.335014	0.483878	0.479445	0.47668	0.415385	-0.441097	0.437023	-0.419483	0.435399	-0.460176	-0.381012	-0.53184	-0.425253	-0.393357	-0.441129	-0.51278	0.394981	0.441979	0.459468	-0.489674	-0.455136	-0.403384	0.400887	0.435208	-0.474991	0.410407
0.487766	0.443875	0.4055	-0.401367	-0.450275	0.403276	0.352777	0.489173	0.371583	0.454651	0.434299	-0.48116	0.47061	-0.224123	0.43006	-0.416684	-0.457193	-0.398058	-0.423751	-0.39555	-0.458961	-0.479696	0.450963	0.406895	0.394726	-0.427095	-0.47831	-0.37476	0.422475	0.382633	-0.453721	0.361753
0.472878	0.428983	0.435299	-0.457904	-0.409339	0.380475	0.374618	0.438681	0.485683	0.378499	0.406559	-0.413308	0.372202	-0.332229	0.431429	-0.462606	-0.418229	-0.404788	-0.466133	-0.465037	-0.369881	-0.297849	0.306252	0.464174	0.400965	-0.411867	-0.413283	-0.455061	0.442597	0.431845	-0.35145	0.451861
0.40792	0.431095	0.471042	-0.454433	-0.414656	0.508947	0.430118	0.463406	0.402433	0.506634	0.389624	-0.424388	0.525986	-0.454889	0.416795	-0.571756	-0.436255	-0.500182	-0.406633	-0.418056	-0.524261	-0.318454	0.472123	0.526194	0.444132	-0.480593	-0.495941	-0.431796	0.479652	0.483841	-0.442637	0.450658
0.331502	0.47394	0.394433	-0.324389	-0.304015	0.319459	0.269589	0.296153	0.278724	0.502928	0.260257	-0.478617	0.196541	-0.560858	0.273149	-0.290916	-0.206111	-0.586636	-0.391267	-0.337978	-0.152063	0.0271013	0.21874	0.607988	0.0965549	-0.457348	-0.452588	-0.493596	0.257536	0.518471	-0.433666	0.20677
0.506487	0.423163	0.450174	-0.516479	-0.404439	0.398909	0.422201	0.463276	0.481496	0.443302	0.471136	-0.495637	0.429457	-0.434425	0.411402	-0.430081	-0.383876	-0.437456	-0.483434	-0.449377	-0.477566	-0.317918	0.484185	0.386439	0.508072	-0.480862	-0.401992	-0.447087	0.396848	0.492022	-0.430936	0.490858
0.429382	0.465387	0.417537	-0.413195	-0.444883	0.460294	0.435808	0.477795	0.401368	0.440133	0.420107	-0.427308	0.430894	-0.464774	0.463005	-0.457072	-0.473451	-0.445441	-0.460511	-0.457245	-0.402151	-0.411921	0.365377	0.477594	0.439004	-0.43563	-0.422418	-0.443055	0.482673	0.456185	-0.414919	0.409585
0.473132	0.403174	0.479179	-0.478931	-0.453418	0.332488	0.463597	0.469972	0.477392	0.530257	0.414342	-0.466449	0.487009	-0.327948	0.443143	-0.556528	-0.388721	-0.473135	-0.423452	-0.491943	-0.413455	-0.427803	0.433453	0.289849	0.419026	-0.448675	-0.349443	-0.470207	0.364409	0.52801	-0.489213	0.383292
0.44155	0.421561	0.489606	-0.465631	-0.499233	0.451665	0.408262	0.494501	0.489349	0.471346	0.411652	-0.493907	0.532475	-0.55813	0.510805	-0.442085	-0.511124	-0.505853	-0.439816	-0.514549	-0.48125	-0.437644	0.464961	0.445048	0.474068	-0.452102	-0.370246	-0.420891	0.484572	0.421176	-0.444501	0.502586
0.415589	0.471415	0.434004	-0.436814	-0.501555	0.376573	0.391773	0.499271	0.455564	0.40476	0.368577	-0.452475	0.454138	-0.441776	0.441076	-0.465364	-0.38277	-0.469293	-0.384604	-0.431554	-0.44629	-0.391801	0.43773	0.401345	0.500662	-0.451381	-0.384084	-0.507906	0.45081	0.438922	-0.422207	0.418521
0.452328	0.481504	0.405671	-0.452917	-0.4677	0.462041	0.411881	0.423379	0.381533	0.493146	0.390978	-0.401705	0.404774	-0.453329	0.491355	-0.520463	-0.396864	-0.39941	-0.475391	-0.461036	-0.424758	-0.455554	0.433349	0.470232	0.496246	-0.438175	-0.375157	-0.486864	0.439456	0.410908	-0.485962	0.489244
0.394079	0.500365	0.418725	-0.41385	-0.451112	0.472173	0.405244	0.39992	0.455307	0.514757	0.423382	-0.535891	0.498658	-0.480256	0.441524	-0.46893	-0.466211	-0.454793	-0.449387	-0.446641	-0.328849	-0.477908	0.272708	0.50355	0.40355	-0.48224	-0.446333	-0.51862	0.426364	0.471533	-0.365359	0.422006
0.519958	0.508894	0.424366	-0.47293	-0.440938	0.441229	0.430678	0.418799	0.520682	0.507104	0.469479	-0.463987	0.440594	-0.552416	0.522602	-0.421894	-0.452456	-0.494354	-0.511476	-0.518054	-0.431459	-0.466121	0.416555	0.411313	0.527822	-0.466744	-0.430985	-0.473948	0.436087	0.473082	-0.434215	0.376116
0.321532	0.302599	0.282854	-0.3855	-0.360132	0.354508	0.300019	0.389867	0.238436	0.326859	0.334716	-0.409137	0.44599	-0.161241	0.377027	-0.175765	-0.36643	-0.162919	-0.339239	-0.307302	-0.319419	-0.32995	0.301079	0.41662	0.295275	-0.309227	-0.305245	-0.401714	0.318669	0.415809	-0.440576	0.434463
0.47927	0.378512	0.428222	-0.333057	-0.46257	0.357513	0.485111	0.45149	0.442146	0.420188	0.471367	-0.384291	0.379203	-0.521729	0.478473	-0.483361	-0.523435	-0.381469	-0.419571	-0.489976	-0.446797	-0.436899	0.526538	0.440539	0.480077	-0.441123	-0.430528	-0.446492	0.438621	0.440023	-0.428996	0.38663
0.383967	0.379865	0.385524	-0.365928	-0.386166	0.442595	0.476912	0.41935	0.391339	0.485632	0.438094	-0.473964	0.32381	-0.460483	0.391856	-0.49206	-0.386944	-0.486352	-0.494534	-0.361825	-0.46316	-0.432651	0.445156	0.348698	0.48173	-0.374846	-0.483329	-0.398545	0.447534	0.441653	-0.435721	0.366601
0.394042	0.458773	0.485406	-0.500876	-0.49454	0.49249	0.515747	0.42699	0.36454	0.431308	0.449093	-0.478874	0.496721	-0.493243	0.400911	-0.373748	-0.369072	-0.459884	-0.410741	-0.463116	-0.488321	-0.366572	0.484811	0.511611	0.507936	-0.444958	-0.406966	-0.495371	0.488098	0.414287	-0.450309	0.399642
0.482781	0.510405	0.424668	-0.47422	-0.484516	0.482879	0.467807	0.413707	0.447025	0.44719	0.436299	-0.446701	0.463379	-0.516352	0.514758	-0.312643	-0.438757	-0.517185	-0.431402	-0.45361	-0.452071	-0.376834	0.487743	0.38876	0.494967	-0.41638	-0.443821	-0.439678	0.439206	0.413623	-0.451116	0.418863
0.428385	0.411835	0.444111	-0.376326	-0.455386	0.401241	0.435427	0.422464	0.344466	0.458371	0.428988	-0.359151	0.420559	-0.302847	0.428926	-0.42299	-0.452619	-0.383769	-0.345635	-0.398427	-0.467995	-0.466993	0.441882	0.3953	0.375782	-0.389823	-0.440882	-0.328346	0.444466	0.425843	-0.349295	0.369678
0.479537	0.457726	0.506225	-0.473192	-0.422013	0.415235	0.497874	0.461553	0.442367	0.418883	0.454238	-0.459745	0.480083	-0.428479	0.429727	-0.463921	-0.496227	-0.418521	-0.426719	-0.386747	-0.462931	-0.493281	0.449187	0.412223	0.440388	-0.501016	-0.457473	-0.42959	0.459115	0.464171	-0.461453	0.431908
0.410247	0.447147	0.424903	-0.445252	-0.396034	0.433044	0.415785	0.396199	0.444484	0.407526	0.453238	-0.422501	0.431898	-0.455033	0.457042	-0.489854	-0.484451	-0.367644	-0.403014	-0.313228	-0.369574	-0.452425	0.388909	0.399008	0.402114	-0.43551	-0.400888	-0.447489	0.435611	0.478249	-0.372902	0.422787
0.393395	0.351713	0.411837	-0.419029	-0.366073	0.371453	0.406625	0.422337	0.417579	0.432563	0.450211	-0.420218	0.35801	-0.432024	0.373349	-0.388612	-0.41195	-0.460578	-0.464965	-0.367265	-0.44162	-0.352004	0.473993	0.337567	0.397717	-0.459943	-0.414933	-0.432467	0.405942	0.457927	-0.449632	0.508614
0.485376	0.418404	0.442255	-0.382989	-0.403327	0.479938	0.501586	0.423587	0.381238	0.390294	0.443786	-0.462767	0.421984	-0.466472	0.469597	-0.538991	-0.479098	-0.43439	-0.484065	-0.36202	-0.50803	-0.463836	0.430055	0.333658	0.378029	-0.505757	-0.507874	-0.482183	0.437896	0.379106	-0.400971	0.454279
0.465373	0.413881	0.435626	-0.418138	-0.4346	0.482407	0.472775	0.431655	0.488265	0.426551	0.517926	-0.462863	0.45571	-0.451955	0.424811	-0.342557	-0.4698	-0.423832	-0.389335	-0.366747	-0.48608	-0.423743	0.431047	0.391425	0.436223	-0.393887	-0.44982	-0.445337	0.445615	0.481002	-0.390699	0.411873
0.500841	0.336153	0.435394	-0.430707	-0.452867	0.456284	0.430136	0.427371	0.440401	0.514832	0.462244	-0.455869	0.36316	-0.503515	0.430512	-0.493106	-0.454435	-0.430033	-0.444991	-0.485884	-0.418022	-0.403862	0.403966	0.37712	0.524765	-0.402075	-0.380161	-0.431595	0.481831	0.432615	-0.478128	0.354937
0.448827	0.372168	0.412925	-0.464646	-0.422073	0.486387	0.473153	0.484144	0.498762	0.485708	0.474263	-0.43806	0.44709	-0.527934	0.491297	-0.434437	-0.491423	-0.413557	-0.479251	-0.436056	-0.445816	-0.388166	0.490385	0.504856	0.455774	-0.388825	-0.473016	-0.425682	0.473758	0.501471	-0.496414	0.433092
0.489118	0.428051	0.460135	-0.479108	-0.411839	0.398897	0.479218	0.504328	0.467128	0.419587	0.397207	-0.408733	0.398827	-0.428817	0.420423	-0.466609	-0.513589	-0.40451	-0.380021	-0.372273	-0.474282	-0.380551	0.476612	0.471227	0.450118	-0.391885	-0.40691	-0.37305	0.376091	0.434335	-0.507546	0.397702
0.388345	0.43063	0.491489	-0.430854	-0.422286	0.415123	0.403549	0.400927	0.442009	0.429628	0.437561	-0.469625	0.40373	-0.476852	0.481461	-0.555457	-0.401227	-0.48656	-0.4561	-0.423852	-0.379016	-0.404339	0.43528	0.319529	0.393541	-0.477488	-0.406398	-0.442963	0.438061	0.51622	-0.452936	0.516043
0.479622	0.396496	0.411018	-0.384313	-0.390382	0.477074	0.320389	0.517563	0.445024	0.463449	0.446657	-0.465561	0.397372	-0.412346	0.510823	-0.370338	-0.406797	-0.463227	-0.438475	-0.384301	-0.461714	-0.456494	0.466374	0.483602	0.431277	-0.484254	-0.463477	-0.45289	0.381239	0.380976	-0.354429	0.458597
0.429808	0.518386	0.360647	-0.391093	-0.417448	0.518354	0.304312	0.49554	0.48342	0.52957	0.473041	-0.444734	0.224341	-0.248976	0.496714	-0.312691	-0.36496	-0.537304	-0.460188	-0.399059	-0.395661	-0.431515	0.464695	0.400932	0.469959	-0.430737	-0.349686	-0.462018	0.511651	0.257058	-0.338937	0.489266
0.5078	0.507252	0.44792	-0.392291	-0.441369	0.458163	0.476665	0.421043	0.477629	0.512026	0.39022	-0.508588	0.491938	-0.437241	0.484776	-0.476717	-0.408988	-0.437472	-0.488698	-0.463117	-0.427162	-0.457582	0.395577	0.415931	0.456653	-0.497095	-0.412644	-0.461132	0.413624	0.478948	-0.478556	0.487684
0.511134	0.399235	0.478428	-0.367993	-0.452383	0.466131	0.524429	0.507031	0.516918	0.427075	0.468903	-0.374564	0.428911	-0.501773	0.426917	-0.26452	-0.335346	-0.449553	-0.42898	-0.440889	-0.414367	-0.551236	0.45352	0.399416	0.387084	-0.484273	-0.496829	-0.490657	0.495117	0.361757	-0.425386	0.358302
0.433316	0.447984	0.400686	-0.419985	-0.441291	0.461856	0.470521	0.464909	0.403165	0.453365	0.498277	-0.493674	0.437036	-0.452922	0.450653	-0.373289	-0.333181	-0.510577	-0.425396	-0.498237	-0.409241	-0.398699	0.457158	0.336073	0.438922	-0.48513	-0.509097	-0.482878	0.423616	0.396006	-0.489032	0.405981
0.39502	0.473284	0.437481	-0.512286	-0.451336	0.488115	0.334514	0.463575	0.413288	0.340042	0.40087	-0.537643	0.492745	-0.45253	0.39975	-0.461257	-0.364595	-0.432275	-0.445289	-0.475225	-0.438583	-0.392133	0.439785	0.480221	0.369239	-0.444872	-0.461912	-0.445781	0.483256	0.440579	-0.417822	0.601047
0.47477	0.372298	0.376126	-0.443517	-0.461406	0.363479	0.363587	0.366063	0.440105	0.452992	0.385949	-0.452366	0.399651	-0.445919	0.40825	-0.352692	-0.409165	-0.286812	-0.40344	-0.364585	-0.479701	-0.459574	0.39154	0.297508	0.426171	-0.453795	-0.407891	-0.423411	0.419526	0.414511	-0.449818	0.35561
0.494086	0.431843	0.390339	-0.412213	-0.480601	0.435283	0.471717	0.497143	0.418299	0.488687	0.417474	-0.494604	0.424388	-0.470907	0.398323	-0.499965	-0.382098	-0.457849	-0.381846	-0.426488	-0.471512	-0.430053	0.475355	0.496278	0.458022	-0.491189	-0.385235	-0.445352	0.470258	0.392953	-0.416785	0.458965
0.425882	0.45561	0.404034	-0.426795	-0.47956	0.456624	0.466997	0.479587	0.438792	0.35024	0.46183	-0.406395	0.496572	-0.480785	0.471402	-0.542729	-0.42088	-0.406042	-0.458718	-0.424378	-0.475709	-0.446245	0.415095	0.367566	0.417751	-0.418687	-0.442054	-0.46639	0.412517	0.419997	-0.413144	0.372216
